,name,rate,review
7641,말쿤20 한우전문점,,국밥.. 점심 든든히
7642,말쿤20 한우전문점,,그냥 그래요.. 굳이 가실려고 한다면 안 가시는 걸로...
7643,말쿤20 한우전문점,,점심에 한우국밥!!
7644,도령 남원추어탕,,추어탕은 보양식이네여날씨 꾸물꾸물 이제 추워지는 날씨에 제격인 추어탕여기는 1인 가마솥밥으로 누룽지까지 반찬도 다양하며 정갈가믄 언제나 국물까지 쓱싹국룰이지요 몸이 따뜻해지는 마법을 ㅋㅋㅋ가족들과 함께하기 좋네여
7645,도령 남원추어탕,,사람이 많아서 서빙 아주머니들 정신이 없으십니다. 추어탕 맛있고 좋아요.
7646,도령 남원추어탕,,몸보신 추어탕 먹으러 왔는데 집 근처 ㅎ추어집 빨간맛 아니고 된장베이스...   어 흙냄새 날까 했는데  여기 정말 잘하는 맛집  ~~~굿👍  또 가야지 ㅋㅋㅋ  추어튀김도  맛보기로 주심   ^^파삭
7647,도령 남원추어탕,,여기는 추어탕맛집으로 소문나서 항상 손님이 많네요.밥이 금방 해서 나오는 집이라 진짜 맛있어요.비가 와서 그런지 손님이 더 많아서 대기하는 분들도 많아요.
7648,도령 남원추어탕,,하남방면 나들이시 항시 가는 곳 언제나 변함 없는 맛이네요 강추합니다
7649,도령 남원추어탕,,하남 맛집미사에 새로생기는 어느추어탕 집을 가도다시 여기로 와요~~~!!!돌고돌아 다시 여기찐맛집!!
7650,도령 남원추어탕,,맛이 예전과 달라졌어요.그리고 들깨가루에 곰팡이가 피었어요.짐작컨대 들깨가루에 수분이 떨어져서 뭉쳤나봐요.그게 가루속에 파묻혀있으니 더운 날씨에 곰팡이가 피었겠지요.가루를 떠와서 추어탕에 넣으려는데 덩어리가 있어서 부수었더니 안쪽이 새까매요.신경쓰셔야겠어요.식중독이나 배탈이 나면 어떡해요.건강하고 위생적인 음식을 만드세요.음식맛 변하면 금방 압니다.평소 좋아해서 자주 가는데..오늘 실망했습니다.
7651,도령 남원추어탕,,맛있게 먹고 힘나요
7652,도령 남원추어탕,,
7653,도령 남원추어탕,,"아이들 5, 7살 같이 갔어요. 아이들은 기본 메뉴 나오는 된장국/미꾸라지튀김6개? 에 주문한 공기밥1개에 고구마돈까스 먹고..어른들 솥밥 누릉지 줬구,우리부부는 남원추어탕 통?추어탕 먹었는데 다맛있었어요. 샐러드가 특히 소스가 건강하고 달콤한맛이라 좋았고 김치도 직접 담그신맛이었습니다. 메뉴나오는 속도가 진짜빨라서.. 차에서 배고프다고 우는 애들 금방 달랠수있어 감사했어요.아이들전용 포크숟가락주십니다. 매장청결해요.여사님들은 아주 재빠르게 움직여주시고주문받으시는 삼촌도 친절하세요.또갈거에요. ㅋㅋ"
7654,하남돼지집 미사역점,,오랜만에 하남돼지집 먹고 싶어서 갔는데 장소가 바뀐 것 같더라고요..?!!??그래도 역시나 너무 맛있게 잘 먹었습니당💖사장님께서 너무 친절하셔서 양껏 먹고 왔어요ㅠㅠㅠ 서비스도 정말 감사합니다 고기 생각나면 무조건 여기로 갈 것 같아요!!! 다 구워주셔서 너무 좋았습니다좋았습니다완전 추천합니당!!! 감사합니다 번창하세요~~~😋🫶💋💝
7655,하남돼지집 미사역점,,우와와 넘 친 절 하고 맛있는 하남돼지집 !!추천 추천 2층에 있을때 포장해서 먹은 기억으로 찾아왔는데 먹고 가라시는 통 큰 사장님!!고기 집 2인분 이상 시켜야하는 데 ㅎ이렇게 매장에서 갓 구운 고기를!!감사합니다 ‘ ㅡ 적 극 추천 1인 고기 ㅡ힘나게 여기요&&
7656,하남돼지집 미사역점,,저번에 지나가다가 먹어보고 맛있어서 또 들렸어요! 삼겹살이 특히 제 춰향저격이네요 😆😆 반챤도 맛있고 고기진짜 맛있어요 ㅠㅠ 자주 와야겠어요 🙊
7657,하남돼지집 미사역점,,고기도 사이드도 맛있고사장님 친절하시고 서비스도 쥬시고감사합니다!! :)
7658,하남돼지집 미사역점,,사장님 너무 친절하시고 자꾸 서비스로 음료에 찌개에 뭘 자꾸 얹어주셔서ㅠㅠ 하남돼지집 본점이 더 가까운데 맨날 차타고 미사까지 오네요 고기도 너무 맛있고요 체인점인데도 여기가 진짜 맛있어요 번창하세요
7659,하남돼지집 미사역점,,삼겹살2인분 주문하였네요ㅎㅎ초벌해서도 나오지만 직접잘구워주시고 명이나물이랑 구운김치랑 쌈잘먹고가용😀
7660,하남돼지집 미사역점,,역 근처이고 매장이 넓어서 대기가 없어 좋았습니다.고기도 직접 구워주셔서 편하고 문을 오픈 할 수 있어서냄새도 안나고 안답답해서 좋아요
7661,하남돼지집 미사역점,,두번째 방문했습니다^ㅇ^고기도 잘 구워주시구 너무 맛있게 먹고 왔어요!직원분들도 친절하셔서 기분좋은 저녁시간 되었습니다 감사합니다!!
7662,하남돼지집 미사역점,,정말 맛있네요. 역시근본입니다.꼬맹이데리고왔는데 사장님너무친절하게잘해주셔서기분좋게먹고왔습니다~~~~
7663,하남돼지집 미사역점,,전체 친목회 하남 돼지집에서 진행했습니다..직원들들이 모두 친절하시고 고기도 맞있고 직원분들이 구워주셔서 편하게 잘 먹었습니다..서비스로 음료수도 주고 마음이 후한 사장님 손님많은 이유가 있었네요..다음에도 또 찾아뵐게요..대박 나세요🌱👍👏👍🤩
7664,젤리스트로우,,굿
7665,옛날참숯왕소금구이 (2호점),,"호수공원을 바라보면서 고기를 먹는것도 좋치만, 생고기라 고기 질이 진짜 진짜 진짜 완졈 좋아요 숯불에 이럴게 졸은 고이 먹눈거 정말  오랫만인데   쵝오네요 자주 방문할래요^^  무조건 모듐주문하세요"
7666,옛날참숯왕소금구이 (2호점),,고기가 육질이 좋고 완전 맛있답니다ㅎㅎ 반찬들도 하나같이 전부 맛있어요. 분위기가 아늑하고 미사호수공원 옆이라 경치도 좋답니다ㅎㅎ
7667,옛날참숯왕소금구이 (2호점),,슻도 너무 좋고 고기는 말할 것도 없이 좋습니다. 불이 좋아서 잘 구우면 육즙을 제대로 느낄 수 있어요.아이가 너무 맛있다며 좋아합니다. 저도 아내도 맛있는 고기에 심취해서 먹었던 것 같아요. 또 갈 맛집!! 
7668,옛날참숯왕소금구이 (2호점),,"네이버보고 맛있다고 추천 받아서 방문 했어요!!블로거 사진만 봐도 너무 맛있어 보여서갈매기살 시켜서 먹었더니 너무 맛있어요❗️❗️미사 맛집인거 같아요 , 고기집이 너무 많다 보니 사람들이 잘 못찾아 간거 같은데 여기 만큼 맛있는 갈매기살을 먹어 보질 못했어요 ㅠㅠ입 호강 시켜주셔서 감사합니다"
7669,옛날참숯왕소금구이 (2호점),,"-고기가 진짜진짜 질 좋습니다, 특히 갈매기살하고 소막창!-숯이 정말 화력 세고 오래 갑니다, 1시간 넘게 먹어도 화력이 세요~-사장님과 직원분들 친절하고 부담없이 대해주십니다-자리가 크고 넓어서 편하게 먹을수 있어요"
7670,옛날참숯왕소금구이 (2호점),,"국내산만을 사용하는 식당, 숯도 엄청 좋고 너무 너무 맛있어요. 맛있게 잘 먹고 갑니다."
7671,옛날참숯왕소금구이 (2호점),,항상 오는 맛집 인정합니다 ㅠㅠ 손님들도 빠르게 여기 와줬으면 하는데 먹어본 사람만 아는 숨은 맛집 ㅠ
7672,옛날참숯왕소금구이 (2호점),,고기 너무 맛있어요 !! 앞에 뷰도 너무 좋아서 데이트 하기 좋은거 같습니다 !!
7673,옛날참숯왕소금구이 (2호점),,포장 기다리면서 앉아있었어요 !!여기 하남 맛집 인정❗️
7674,옛날참숯왕소금구이 (2호점),,모듬구이(오겹살 목살 갈매기살) 주문하여 먹었습니다~쌈싸먹으니 맛잇더라구요 :) 잘먹고갑니다ㅎㅎ 
7675,본도시락하남미사점,,오동통 볼카츠 아이랑 맛있게 먹었어요자주 먹을거 같아요 보고있나 연*  볼ㅋㅊ
7676,본도시락하남미사점,,항상 친절하세요^^ 요즘처럼 더울 때 매콤한게 땡겼는데 든든하고 맛있는 한끼였습니다🎵
7677,본도시락하남미사점,,맛있게 잘 먹었습니다. 차 바로 앞에 댈 수 있어서 픽업하기 좋았어요번창하세요^^
7678,본도시락하남미사점,,조정경기장 행사 단체 주문해서 너무잘먹고 재방문합니다  잘먹었어요~~~
7679,본도시락하남미사점,,오늘은 점심에 닭구이 도시락을 사서 먹었습니다! 이것도 맛있네요. 오늘도 유쾌하신 싸장님 덕분에 즐겁게 방문해갑니다
7680,본도시락하남미사점,,점심으로 주문했어요   사장님 오늘보니 친절하기도 하신데  잘생김도 있네요 또올께요~~~
7681,본도시락하남미사점,,고기와 반찬이 너무 맛있어요~^^* 👍
7682,본도시락하남미사점,,근처에 갈일 있어서 들렀는데 사장님이 친절하시고 위트있으시네요 ㅋㅋ기다리는동안 재밌게 이야기도 나누고 갑니다
7683,본도시락하남미사점,,양이많아요 샐러드만 먹어도 배터졌네요
7684,본도시락하남미사점,,오늘도 맛있게잘 먹었습니다. 집밥처럼 좋아요!!
7685,돈바돈가스,,원래는 이쁘게주시는뎅 ㅠㅠ 사진으로 고기 두께 보여주려고 돌려서 찍어보았습니다! 튀김 얇고 고기 두툼하고 안심은 당연하지만 등심도 부드러운 육질로 맛있습니다! 주문한 메뉴 받고 모듬돈까스아니고 그냥 돈까스 2개 주신거 아닌지 양도 엄청 푸짐하게 잘먹었습니다.
7686,돈바돈가스,,"근처 독서실 다니고 있어서 종종 봤었는데, 제가 주말에만 독서실 와서 그런지 항상 문이 닫혀 있었어요...🥹토요일은 돈까스 연구하시고, 일요일은 휴무거든요돈까스 연구부터 심상치 않음 +1, 스만 뒤집어 적은 것도 심상치 않음 +1누적된 심상치 않음에 언젠가 꼭 한 번 가보리라고 볼 때마다 생각했었는데, 왠걸~.. 토요일인데 영업 하시더라구요혹시 연구하시는 건가 해서 기웃 거렸는데 영업 하신다고 하셔서 먹고 왔습니다바삭한 것에 치중해서 입 다 까지는 돈까스집도 태반이고, 고기의 질이 좋지 않아 퍽퍽한 돈까스집도 태반인데 부드러우면서도 바삭하고, 부드러우면서도 담백한 돈까스라서 좋았습니다! 근데 저는 지방이 낭낭한 고기를 좋아해서 0.00001프로만 부족했어요ㅎㅎ"
7687,돈바돈가스,,사진 하나로 설명 끝납니다.에코타운 근처 돈까스 원탑
7688,돈바돈가스,,"히레가스 맛있어요 가성비 굿,."
7689,돈바돈가스,,너무 맛있게 잘먹었습니다!!!
7690,돈바돈가스,,굿
7691,돈바돈가스,,돈가스 훌륭합니다
7692,돈바돈가스,,주차 자리는 가게 앞 1대정도 되고 테이블은 세개 정도 있는 규모가 작은 가게입니다. 돈까스가 바삭바삭하고 소스도 맛있어서 요새는 일주일에 한번꼴로 가는 거 같아요~
7693,돈바돈가스,,인생돈까스라고 할만큼 맛있어요 처음 알았는데 돈까스 껍질이 찰싹 잘 붙어있는게 접착제를 사용해서 그런경우가 많다고 하더라구요 요긴 접착제사용도 안하시고 적당한 간과 과한 바싹거림~ 너무 맛있어요 
7694,돈바돈가스,,안심이랑 등심 주문했어요.안심은 부드럽고 담백하고 등심은 식감이 좋고 고소해요.돈까스가 기름 냄새 안나고 바삭해서 좋았어요.양도 많고 푸짐하게 잘 먹었어요. 여기 사장님도 무지 친절하세요.배달은 안하고 포장만 가능한데 포장하는거 보다 거기서 먹는게 더 맛있다고 하시네요. 아이랑 먹기 좋은것 같아요.깔끔해서 좋아요~^^
7695,소담촌 하남신장점,,하남신장점은 처음 이용해봤는데 역시 믿고 먹는 소담촌! 앞으로도 많이 이용할 것 같습니다 사장님도 친절하시고 채소도 역시 싱싱해서 왕창 먹었습니다
7696,소담촌 하남신장점,,요즘 같이 채소가 비싼데 소담촌은 가격도 착하게먹을수 있네요~음식들은 항상 깔끔하고 맛있어요.채소 싫컷 먹었어요.
7697,소담촌 하남신장점,,지난달에 왔을 때 고기 서비스 쿠폰을 주셔서 그것도 쓰고 샤브샤브 먹고싶어서 방문했어요 ㅎㅎ고기 양도 많고 야채들도 다양하게 신선해요무피클을 좋아하는데 김치랑 같이 무피클도 있어서 샤브샤브 먹으러는 항상 소담촌에 와요!이번에는 미나리도 서비스로 주셔서 맛있게 먹었어요~결제항 때 또 고기 쿠폰을 주셔서 조만간 다시 방문해야겠어요 ㅎㅎ
7698,소담촌 하남신장점,,우선 주차 때문에 애먹엇는데 매장가니  저렇게 향기로운교회 지하주차장 이용하라구..일요일은불가네요..알앗음  저기하는건데ㅜ길가에햇어요음식딱..  샤브샤브용 야채 채소  저희같이 많이 못먹는사람은  다른곳처럼 이것저것 안먹고 딱 저렇게 먹는게 좋더라구요 수제비.어묵. 칼국수. 죽도맛잇더라구요다먹고 카페칸에서 야무지게 아이스크림까지 먹엇답니다 또 갈께용
7699,소담촌 하남신장점,,매운맛 순한맛 두가지 육수로 다양하게 먹을수있고 야채나 고기도 좋았습니다
7700,소담촌 하남신장점,,소담촌 애정하는곳 자주가는단골집
7701,소담촌 하남신장점,,지인들과 저녁약속이 잡혔다모두가 좋아할만한 따끈한 샤브와 다양한 야채로 월남쌈 적당한 가격에 맛나고 즐거운 식사시간이 되었다
7702,소담촌 하남신장점,,오랜만에 하남시 신장동 맛집 소담촌 샤브샤브 다녀왔는데 역시나 넘 맛있네용☺️👍👍👍👍👍 채소 리필이 가능해서 신선한 채소를 마음껏 먹을 수 있고 맛있고 친절하셔서 좋아요 😊👍 넓어서 단체 모임 식사 장소로도 좋고 가족끼리 가기도 좋아요! 간만에 맛있게 잘 먹고 왔습니당 👏👏👏👏👏 하남 스타필드나 시청 근처 맛집 찾으시면 샤브샤브 맛집 소담촌 가서 드셔보세용 🥰
7703,소담촌 하남신장점,,자꾸 생각나는 곳이에요신선한 야채를 많이 먹을 수 있어서 좋아요 직원들 친절하시고 야채도 깨끗하게 손질되어 있어서 자주 가게됩니다
7704,소담촌 하남신장점,,월남쌈도 샤브샤브도 다 맛있어요~ 믿고가는 맛집~!!!^^
7705,호치면,,진짜 너어어어무 맛있었어요!!베트남 여행다녀온 기분입니다!또 갈예정이에요^-^
7706,호치면,,쌀국수 찐맛집입니다 국물진하고 고기부드럽고  면도 맛있고  푸짐해요 모닝글로리도 맛있어요
7707,호치면,,현지맛과 비슷해요.현지에서 한국인이 하는광고 뿌리는  음식점보다 훨씬 맛있어요
7708,호치면,,쌀국수 포장했는데 고수를 듬뿍 싸주셔서 너무 좋았어요~맛있게 잘먹었습니다👍
7709,호치면,,여기오면 무조건 특이에요
7710,호치면,,국물이 깔끔해요. 면이 부들부들해서 맛있어요. 반새오 양이 꽤 많고 라이스페이퍼에 싸먹으니 맛있어요. 반새오에 나오는 채소들 싱싱해요. 월남쌈 뚱뚱하게 재료 많이 들어있어요.진짜 베트남 현지에서 먹는 맛이에요~
7711,호치면,,쌀국수맛집이에요!!고수랑 숙주도 듬뿍 주시고 육수가 넘 맛있어요👍
7712,호치면,,"쌀국수, 삼선볶음밥, 짜조쌀국수 - 현지맛 쌀국수볶음밥 - 볶음밥은 아니였다..짜조 - 아쉬웠고..남아서 집포장 후 집에서 에프돌려먹었는데 이게 더 맛있었음총평현지 맛에 가까운 쌀국수현지 맛집 쌀국수 아니고 현지동네에 있는 쌀국수집.."
7713,호치면,,"이게 현지맛인지 모르겠지만, 베트남분이 아는 곳."
7714,호치면,,양도 많고 진짜 맛있어요
7715,한국피자헛 하남미사점,,"파스타쿠폰이 있어서 주문했어요.   아이들 의견대로 포테이토,하와이안 주문했어요.   맛있게 잘 먹었어요.  전 도우가 고소하니 맛있어요."
7716,한국피자헛 하남미사점,,집 근처라 자주 이용해요~ 갓구운 피자가 최고에요!
7717,한국피자헛 하남미사점,,피자 너무 맛있어요ㅎ피자도우쫄깃하고 맛있어요
7718,한국피자헛 하남미사점,,피자헛 오랜만에 먹었는데꽤나 맛있어서 놀람왜 안먹었던건지 기억 안나고매우 만족했고 주차도 편하니 이런 피자 땡길때 자주 먹을듯
7719,한국피자헛 하남미사점,,SKT 멤버쉽 이벤트로 먹었습니다.맛있는데 진짜 작긴하네요.여성분들 드시기 좋을듯
7720,한국피자헛 하남미사점,,선물 받아서 주문 했네요.올만에 먹으니 맛나네요 ㅎㅎ
7721,한국피자헛 하남미사점,,큰아이 합기도 동상 입상 기념해서 먹었어요 옛날 생각하고 샐러드바 있나 검색후 전화해서 식사 가능하냐고 하니 안된대요ㅎㅎ언제 가고 안간건지ㅜㅜ 피자는 맛있었어요!
7722,한국피자헛 하남미사점,,맛있게 먹었어요 ㅎㅎ
7723,한국피자헛 하남미사점,,오랜만에 핏자헛 방문~15분정도 걸려서 픽업했어요맛나요
7724,한국피자헛 하남미사점,,페퍼로니 피자 맛있게 먹었어요👍
7725,검단 동태찜,,사장님 친절하시고 가성비 좋아요
7726,검단 동태찜,,굿
7727,검단 동태찜,,전라도식 한식 백반집이요좀 짜요
7728,검단 동태찜,,한식백반이에요
7729,검단 동태찜,,맛나용~~ 직원들하고 먹기 좋아여
7730,검단 동태찜,,일반백반집 입니다
7731,검단 동태찜,,백반치고 저렴해요
7732,검단 동태찜,,사장님이 호탕하셔서 분위기가 밝아요음식이 빨리나오고 매일 달라지는 반찬이 모두 맛나용~
7733,검단 동태찜,,전라 손맛이에요
7734,검단 동태찜,,동태찜 맛나요
7735,우동 쯔요시,,"냉우동이 먹고 싶을때 가면 좋은 집.수제로 만든 우동면 반죽. 단단하고 쫄깃한 맛이 예술.육수는 고등어?같은 생선 향이 조금 은은하게 나며 간장맛이 예술이다.오늘은 먹지 못했지만, 닭고기 튀김도 예술.하남의 보물집"
7736,우동 쯔요시,,맛있어요 면도 탱글하고 신경 많이 쓰신 것 같았어요~그런데 우동치고는 많이 비싼 가격인데 음식을 받고 다시 리턴하는 것도 셀프로 해야한다는게 조금 아쉬워서 가성비 맛집은 아닌 것 같아용 ㅠ
7737,우동 쯔요시,,붓카케우동이 맛있다고해서 방문해보았습니다면은 상담히 탱글한 편이었어요평소 살짝 퍼진듯한 면을 좋아하는 터라 탱글함이 개인적으로 과하단느낌이긴 했지만 그래도 나름의 매력으로 맛있었구요 가라아게도 나쁘지않았습니다
7738,우동 쯔요시,,맛있어요! 가라아게도 갓 튀겨서 너무 맛있었어요!
7739,우동 쯔요시,,오랫만에 왔는데 너무 맛있고 좋아요. 근처로 이사오게되서 자주 올것 같아요. :) 여전히 계셔주셔서 다행이네요! 너무 맛있어요!
7740,우동 쯔요시,,매장은 작지만 주인분의 열정이 느껴지는 가게입니다. 노키즈존이라서 아이는 데려가기 어려워요.
7741,우동 쯔요시,,"붓가케우동 여전히 맛있었어요 여름에 덥고 입맛 없을때 제격입니다 다만 가격이 너무 많이 올라서(무려 10,500원)이제는 쉽게 발걸음이 갈지 모르겠네요 "
7742,우동 쯔요시,,우동맛이  좋아요면발  쫄깃쫄깃하구요
7743,우동 쯔요시,,남편과 연애시절부터 결혼하고 까지 6년동안 우동은 무조건 쯔요시로만 갔어요. 닭튀김이 가격이 올랐네 싶었지만 크기는 커지고 양도 많아진 느낌💓 쯔요시 감자고로케는 사랑입니다. 꼭드세요ㅎㅎ이번에도 오랫만에 들러 맛있고 배부르게 먹고왔네요🫶🏻 
7744,우동 쯔요시,,소고기우동 니꾸우동 맛있어요
7745,카페 송그레,,"하남에서 커피+스콘 제일 맛있는 카페💛송그레 아바라,크림라떼 고민하다가 오늘는 크림라떼 주문했어요!! 오랜만에 마셔도 넘 맛있어용~운 좋게 오늘 제 최애 콘치즈 스콘이 나왔네요😆😆남자친구랑 맛있게 먹고 왔습니당 :)매장도 넘 이쁘고 사장님이 친절하신 제 단골카페입니다🫶"
7746,카페 송그레,,사장님도 너무 친절하시고 커피도 너무 맛있어요!
7747,카페 송그레,,사장님도 엄청 친절하시고 카페 분위기랑 맛도 좋습니다! 이런 곳이 있는지 몰랐네요 번창하시기 바랍니다🥰
7748,카페 송그레,,아담하지만 아기자기하고 깔끔하고 따뜻한 느낌의 인테리어가 너무 좋았어요~ 오미자에이드 진하고 맛있네요^^ 사장님도 친절하시구요
7749,카페 송그레,,아바라 존맛탱
7750,카페 송그레,,송그레 최애 콘치즈스콘 먹으러 왔어요 ㅎㅎ언제 먹어도 맛있어요~갈 때 포장도 해왔어요😄히비스커스레몬티 따뜻하게는 처음 먹어봤는데 달콤 향긋하니 잘 마셨습니당감기가 확 날아가는 맛이에요🫶주말에는 스콘들이 빨리 나가서 오전에 빨리 가시는걸 추천드려요~ 
7751,카페 송그레,,🙂
7752,카페 송그레,,분위기 좋고 사장님 친절하세요
7753,카페 송그레,,하남 스콘 최고 맛집!!꽃 구경하고 스콘 먹으러 총총 ㅎㅎ사장님이 넘 친절하시고 추천도 잘해주세용~
7754,카페 송그레,,😄
7755,앨빈 쿠치나,,우리 가족 단골 파스타집 ㅎㅎ 맛나고 양 무지 많고 가격대도 신기하게 싸네요우리 딸 최애 베이컨크림리조또 넘 고소하고 맛나요 봉골레도 매콤하니 맛있어요 ㅎㅎ 우삼겹필라프에 밥 한 세공기 넣은 듯한 ㅎㅎ 치즈볼도 우리 애 최애에요 ㅎㅎ
7756,앨빈 쿠치나,,남자친구가 생일에 양식 먹고 싶다고 해서 경기광주에서 납치해왔습니다(*ฅ́˘ฅ̀*)♡분위기도 아늑하고 직원분들도 친절하세요 !!모든 메뉴 맵기 조절 가능해서 너무 맛있게 먹구 가요다음에 필라프도 먹어보러 오고 싶어요🩷🩷
7757,앨빈 쿠치나,,정말 너무 맛있네요 제 맘속의 3스타 집입니다.일부러 멀리서 먹으러 옵니다. 오늘은 한시간 반 걸려왔네요 가성비 맛 넘버원.. 하남 시민들은 부럽습니다.
7758,앨빈 쿠치나,,하남미사점에있는앨빈쿠치나. 매장분위기도너무나좋고음식도너무나맛있게먹었어요식전빵도나와서너무너무조아요
7759,앨빈 쿠치나,,아이랑 같이 방문하기 좋아요! 음식이 맛있고 메뉴별 맵기 단계선택이 가능하고 분위기나 주차 등이 모두 편해요.
7760,앨빈 쿠치나,,크림파스타는 맛있어요 자몽에이드 유자도 마셨는데 자몽맛이 안남재방문 안할듯
7761,앨빈 쿠치나,,"피자, 파스타, 리조또 모두 너무너무 맛있었어요.가격대비 양도 많았고, 메뉴별로 맵기 조절이 가능해서 그것도 너무 좋았어요. 매장 분위기도 예뻐서 데이트 하기에도 소개팅 하기에도 좋아요!"
7762,앨빈 쿠치나,,아이들도 어른들도 다 좋아해서 자주오는데~ 리뷰는 처음이네요~ 늘 먹던 메뉴만 먹는 아이들 ㅎㅎ 어른들은 처음으로 다른 메뉴를 먹어봤는데 다 맛있네요~~!
7763,앨빈 쿠치나,,매장도 청결하고 가격도 착한데 한입먹자마자 너무 맛있어서 놀랐어요해물빼쉐가 진짜 한입에 이집 맛집이구나를 느꼈어요 불맛이 느껴지면서 칼칼한맛에 계속 손이 갔어요지하 주차장도 차량 주차하기 편했구 직원분들도 친절하셔서 좋았어요저녁시간에 방문했는데 다행히 사람이 없어 바로 식사할수있었어요매장도 넓고 청결해요
7764,앨빈 쿠치나,,추천받아서 와봤는데 진짜 맛있어요 🫶가격도 저렴하고 음식도 맛있고 단골이 될 것 같은 🤍같이 주시는 빵도 맛있고 분위기도 넘 좋아요 ✨잘 먹고 갑니당!!
7765,남다른 감자탕 하남미사점,,맨날 지나다보다 이제 와보게되었는데~~ 넘나 맛도리인걸요!??  내용도 푸짐하고 무엇보다 수제비사리가 조금 들어있어 더좋은것같아요~~ 요즘 기본으로 안들어가있는데가 많은데~~ 넘나 맛있어요!  주차도편하구요~~ 💕 강츄합니다👍👍👍
7766,남다른 감자탕 하남미사점,,주변에 지나다니다보면 항상 주차가 많이 되어있길래 궁금해서 와보았어요^^ 아이랑 같이왔는데 놀이방 키즈룸이 따로 있어서 아이들 놀기도 좋고 음식들이 맛이 있네요^^ 편한 분위기에서 먹을수 있어서 좋아요 ^__^*
7767,남다른 감자탕 하남미사점,,남다른감자탕 너무맛있어여~국물이 끝내줘여 뼈에붙은 고기가 튼실하네여
7768,남다른 감자탕 하남미사점,,우리딸이 좋아해서 매번 방문해요맛있고 다먹고 남으면 포장도  해주셔서 좋아요감자탕 맛집이에요^^
7769,남다른 감자탕 하남미사점,,전 여기 올때마다 무조건 부대해장국 시켜먹는데 진짜 너무 맛있어요!! 주기적으로 와줘야 하는 남다른감자탕 감자탕 넘버원!! 가맹점좀 더 많이 생겼으면 좋겠어요!! 화이팅!!!
7770,남다른 감자탕 하남미사점,,맛있어서 빈그릇 될때까지 먹었네요~~~ 잘먹었습니다!
7771,남다른 감자탕 하남미사점,,맛있게잘먹었어요^사장님친절하시고샐러드도항상신선하고맛있어요^^잘먹고갑니다♡
7772,남다른 감자탕 하남미사점,,오랜만에 맛있는 감자탕 먹었어요~볶음밥은 따로 고추장에 비벼나오네요국물에 볶는 밥은 아니에요~그래도 맛있었습니다👍🏻👍🏻
7773,남다른 감자탕 하남미사점,,오늘 스타필드 구경갔다가 점심으로 감자탕먹으러 다녀왔습니다. 날씨가 너무 더웠는데 매장이 너무너무 시원해서 진짜 맛있게 먹을 수 있었어요. 오늘 처음 방문했는데 전골 양이 굉장히 많고 맛있더라구요. 뼈가 튼실하고 고기가 부드러웠어요 ㅎㅎ 다먹고 라면사리까지 넣어먹으니 정말정말 배가불렀어요. 국물이 맛있어서 계속 먹느라 더 배가불렀던것같아요 ㅎㅎ 다음번에 스타필드 가면 또 방문할 예정입니다!
7774,남다른 감자탕 하남미사점,,매번 오는 집입니다. 감자탕 인생 중 최고입니다. 아이들도 너무 잘먹네요. 다음번에 또 방문 예정~!
7775,하남돼지집 미사 신도시점,,친정아빠 오셔서 삼겹살드시고 싶데서 모시고 왔어요~직접구워주시고 편하게 먹을수 있구요초벌해주는 고기가 젤 맛있어요~~삼겹살집 여러군데 가봤지만 저희가족은 여기가 젤 맛잇어서 자주온답니다~~^^
7776,하남돼지집 미사 신도시점,,아이가좋아하는곳이에요 수업끝나고 먹고싶다고하여 맛있게먹고갑니다 구워주셔서 편하고좋아요 :)
7777,하남돼지집 미사 신도시점,,와 이런 뷰맛집 있는지 이제서야 알았다니!! 눈으로도 먹고 입으로 먹고 최고의맛집이예요!!!❤️하남돼지집 원래 너무너무 좋아하는 맛집인데하남신도시점은 진짜 더더욱 최고입니다직원분들도 너무너무 친절하시구 맛도 미쳐버립니다유
7778,하남돼지집 미사 신도시점,,뷰가 너무 좋고 삼겹살 갈매기 항정상 시켰는데 넘 맛있었어요 👍 명이 나물이랑 파무침도 맛있고 직접 고기 구워 주시니 편하고 넘 좋네요🤗👍👍
7779,하남돼지집 미사 신도시점,,구워주셔서 편하고 더 맛있어요! 깔끔하고 항상 만족하는 하남돼지집입니다ㅎㅎㅎ
7780,하남돼지집 미사 신도시점,,고깃집은 하남돼지집~~아이가 너무 좋아하는 곳이라 오게 되었어요.고기도 맛있게 구워주시고 찌개도 맛있었습니다!!
7781,하남돼지집 미사 신도시점,,하남돼지집 미사신도시점에서 한돈 돼지고기로 몸보신하고 왔어용. 직원분들 넘 친절하시구 고기도 맛있게 구워주셔서 완전 힐링했네요. 숯불에 초벌해서 나오니까 잡내1도없고 불향 가득해요~ 모둠한판 메뉴는 삼겹살 목살 그리고 생갈비 3가지 부위가 알차게 잘 나와서 푸짐하고 건강한 한끼 잘 먹었습니다. 씹을수록 육즙도 가득하고 좋은 고기 쓰시는거 같아요. 미사맛집 인정! 재방문의사 있어용♡
7782,하남돼지집 미사 신도시점,,저녁에 고기 먹으러 나왔아요~~ 날씨가 너무 좋아서 창가자리에 앉아서 먹으니 좋네요!! 고기도 엄청 맛있고 무엇보다 구워주셔서 편해요. 저녁시간에 장사가 너무 잘되서 손님도 꽉 찼네요. 재방문의사 있습니다
