업종명,업소명,소재지(도로명),소재지전화
일반음식점,네네치킨 앤 봉구스밥버거 미사점,경기도 하남시 미사강변중앙로 226  우성르보아파크 1층 101호 (망월동),031 -792 -7792
일반음식점,옛골 하남석바대,경기도 하남시 하남대로787번길 73 (신장동),031 -791 -3301
일반음식점,그린플레이트,경기도 하남시 덕풍동로 111-33  201호 (덕풍동  푸르지오오피스텔),031 -793 -6602
일반음식점,한결 에프앤씨(Hankyul f&c),경기도 하남시 초이로92번길 70-21 (초이동),
일반음식점,플로렌스파티하우스 하남점,경기도 하남시 하남대로 747  지하2층 (신장동),031 -752 -6114
일반음식점,주식회사 매지콤스,경기도 하남시 고골로 262-39 (항동),070 -8956-5578
일반음식점,청년 다방,경기도 하남시 덕풍동로 111-50 (덕풍동),031 -791 -0949
일반음식점,팔당원조칼제비칼국수,경기도 하남시 검단산로 348  2층 (창우동),031 -792 -4566
일반음식점,장터 전 일번지,경기도 하남시 수리북로 11  지1층 (덕풍동),031 -792 -6083
일반음식점,그집,경기도 하남시 신평로 61  1층 (신장동),031 -791 -7904
일반음식점,솔청2,경기도 하남시 동남로424번길 121  1층 (감일동),02  -443 -8004
일반음식점,cafe 하임,경기도 하남시 하남대로802번길 15  1층 (신장동),031 -796 -0110
일반음식점,산골뜰안집,경기도 하남시 하남대로292번길 83 (상산곡동),031 -794 -0792
일반음식점,도미나루터,경기도 하남시 미사대로 1007  1 2층 (배알미동), 031-794 -7171
일반음식점,하남신장점 BHC,경기도 하남시 신장로 99  1층 (신장동),031 -792 -1215
일반음식점,요기조림,경기도 하남시 수리북로 10-3 (덕풍동),031 -793 -3258
일반음식점,양계장집 아들,경기도 하남시 덕산로 68  1층 (덕풍동),031 - 794-9950
일반음식점,오빠티쉐,경기도 하남시 신평로 37  1층 (덕풍동),031 -795 -5879
일반음식점,꼬꼬천국,경기도 하남시 초이로 158 (초이동),02  -991 -1122
일반음식점,해궁마당,경기도 하남시 하남대로 1043-28  2층 203호 (풍산동),031 -792 -0982
일반음식점,대식이네,경기도 하남시 신장로 91  1층 (신장동),070 -8242-2360
일반음식점,싸이숯불닭갈비,경기도 하남시 초광로 267  1층 (초이동),02  -428 -4292
일반음식점,하남밥집,경기도 하남시 역말로 44  1층 (덕풍동),031 -794 -1363
일반음식점,밀리토피아 카페,경기도 하남시 위례대로2길 20  1층 (학암동  밀리토피아골프),02  - 430-0709
일반음식점,갈비총회,경기도 하남시 미사대로 520  현대지식산업센터 한강미사2차(25BL) 2층 CC02-027 028호 (덕풍동),031 -792 -1351
일반음식점,창모루,경기도 하남시 검단산로 301  1층 2층 (창우동), 031- 792-9700
일반음식점,복뎅이 황금족발,경기도 하남시 신장로 58  1층 (천현동  우성빌딩), 031- 793-3072
일반음식점,홍익돈까스 하남점,경기도 하남시 검단로 32  1층 (하산곡동),031 -792 -3581
일반음식점,하얼빈양꼬치,경기도 하남시 하남대로801번길 40  1층 (신장동),070 -7698-7377
일반음식점,황제점심뷔페,경기도 하남시 초이로160번길 12-10  1층 (초이동),02  -426 -2898
일반음식점,낙원커피호프,경기도 하남시 역말로 72  지1층 (덕풍동),031 -796 -4665
일반음식점,딸기하우스(부영점),경기도 하남시 신장동로 158  1층 (신장동),031 -793 -1101
일반음식점,더불닭(덕풍시장점),경기도 하남시 수리북로 20  1층 (덕풍동),031 -791 -9235
일반음식점,bhc(비에이치씨) 덕풍점,경기도 하남시 덕풍북로 251  1층 (덕풍동),031 -793 -7666
일반음식점,불닭발 땡초 동대문 엽기떡볶이 풍산점,경기도 하남시 덕풍동로 111-15  114호 (덕풍동  리치플러스 하남센터), 031- 795-8593
일반음식점,갈비도락 미사본점,경기도 하남시 미사대로 584  1~2층 (덕풍동),031 -793 -9663
일반음식점,티팰리스,경기도 하남시 미사대로 590-7  4층 (덕풍동),031 -8027-3997
일반음식점,매코미 통닭발,경기도 하남시 하남대로801번길 29  1층 (신장동),031 -792 -2234
일반음식점,나리네,경기도 하남시 신장로189번길 5  1층 (덕풍동),031 -792 -6878
일반음식점,우정식당,경기도 하남시 하남대로776번길 15  1층 (신장동),031 -795 -0592
일반음식점,르 파르크 커피(LE PARC COFFEE),경기도 하남시 대청로 26  302 303호 (신장동  하남 리빙텔),031 -792 -7760
일반음식점,반주,경기도 하남시 신장로 170  1층 (덕풍동),031 -794 -7978
일반음식점,팔팔수산,경기도 하남시 미사동로 73  1층 (미사동),
일반음식점,장리단 한우국밥,경기도 하남시 신장1로15번길 48  1층 (신장동),031 -796 -4683
일반음식점,만돌,경기도 하남시 하남대로 1043-21  E2동 202호 (풍산동  풍산동 근린생활시설 ),031 -796 -3112
일반음식점,내고향 족발,경기도 하남시 하남대로 846  1층 (덕풍동),031 -795 -6669
일반음식점,버섯국밥,경기도 하남시 검단산로 211  1층 (창우동  외2필지), 031- 793-7400
일반음식점,북한산 순대국,경기도 하남시 대청로 33  지하1층 111 112 113 114호 (신장동  현대베스코아),031 -791 -2562
일반음식점,미사풍천장어,경기도 하남시 풍초로 6  1층 (풍산동),031 -793 -2237
일반음식점,옐로우스케일,경기도 하남시 검단산로 292  1층 (창우동),031 -792 -5027
일반음식점,치킨플러스 덕풍점,경기도 하남시 하남대로855번길 47  1층 (덕풍동),031 -793 -9988
일반음식점,토리토리,경기도 하남시 미사강변동로 95  힐스테이트 미사역 그랑파사쥬(12-1BL) 지하1층 B1010호 (망월동),031 -556 -1147
일반음식점,착한먹거리,경기도 하남시 수리북로 33  1층 (덕풍동),031 -795 -6604
일반음식점,감북식당,경기도 하남시 감초로 9 (감북동),02  -488 -8253
일반음식점,무봉리 순대국 & 감자탕,경기도 하남시 초광로 285  2층 (초이동),02  -426 -1066
일반음식점,왕노가리천국,경기도 하남시 신장로136번길 7  1층 (덕풍동), 031- 794-3421
일반음식점,오양식당,경기도 하남시 하남대로 1043-36  2층 202 203호 (풍산동),031 -794 -3758
일반음식점,해랑,경기도 하남시 하남대로 1043-20  2층 202 203호 (풍산동),031 -795 -7394
일반음식점,현풍할매집,경기도 하남시 초이로92번길 41-8  1 2층 (초이동),02  -427 -1700
일반음식점,육미제당,경기도 하남시 미사강변중앙로 190  하남미사 롯데캐슬 스타 1층 166~171호 (망월동),  02- 428-9575
일반음식점,정가네 순대국,경기도 하남시 하남대로784번안길 6  1층 (신장동),031 -794 -5690
일반음식점,선릉역매운떡볶이,경기도 하남시 신장로 200  1층 106호 (덕풍동),0504-458 -7413
일반음식점,현대횟집,경기도 하남시 미사동로 71  1층 (미사동),031 -796 -2918
일반음식점,동인숯불민물장어,경기도 하남시 하남대로 713  1 2층 (천현동),031 -794 -4249
일반음식점,먹보한우 하남점,경기도 하남시 월호로 48-6  1층 (덕풍동),031 -791 -9234
일반음식점,콩나물국밥 코다리조림,경기도 하남시 신장로 159  좌측끝호 (덕풍동),031 -791 -8890
일반음식점,양계장집 아들,경기도 하남시 미사강변대로226번길 48  A+구산프라자 115호 (망월동),
일반음식점,광암유황오리,경기도 하남시 초광로 102  1층 (광암동),02  -441 -5259
일반음식점,처갓집양념치킨 풍산점,경기도 하남시 신평로 168  1층 (신장동), 031- 796-5490
일반음식점,별난버섯집,경기도 하남시 초광로 74  2층 (광암동),02  -485 -6114
일반음식점,정은이네 칼국수,경기도 하남시 대청로 62-1  지하층 18호 (신장동  백조현대117동상가),
일반음식점,훈장골,경기도 하남시 신평로 162  2층 (신장동),031 -7960-892
일반음식점,강서회수산,경기도 하남시 덕풍동로 111-10  a동 1층 111 112호 (덕풍동  트원렉스 ), 031- 794-6484
일반음식점,하남돼지집 풍산직영점,경기도 하남시 미사강변중앙로 43  1층 (풍산동), 031- 792-9230
일반음식점,하남 냉삼집,경기도 하남시 대청로 119-1  1층 128호 (창우동  부영상가),031 -795 -8447
일반음식점,여기 딜리버리,경기도 하남시 신장로154번길 51  1층 (덕풍동),031 -792 -9139
일반음식점,한우 한마리,경기도 하남시 대청로116번길 30-1  은행아파트 지1층 7호 (창우동),031 -794 -9207
일반음식점,누리소,경기도 하남시 수리북로22번길 14  1층 (덕풍동),031 -793 -5155
일반음식점,할머니가래떡볶이 하남시청역점,경기도 하남시 신평로 80  1층 (신장동),
일반음식점,화돌농장(하남점),경기도 하남시 신장로 22  2층 (천현동),031 -796 -0292
일반음식점,녹동수산,경기도 하남시 수리북로 21  1층 (덕풍동),031 -793 -6788
일반음식점,신서방 장수왕족발,경기도 하남시 대청로 50-1  1층 103호 (신장동  백송한신상가), 031- 796-5550
일반음식점,양대창구이 신장점,경기도 하남시 하남대로776번길 63  1층 (신장동),031 -792 -3231
일반음식점,몽고,경기도 하남시 대성로319번길 23  1층 (덕풍동),031 -796 -7739
일반음식점,가정식백반,경기도 하남시 봉양로 26-15  1층 (덕풍동),031 -796 -7727
일반음식점,타코 프렌즈,경기도 하남시 덕풍북로 265  1층 (덕풍동), 031- 796-7776
일반음식점,여기가 좋겠네,경기도 하남시 신장1로3번길 17  1층 (신장동),
일반음식점,삼봉냉면,경기도 하남시 서하남로 15  1층 (감북동),02  -485 -1305
일반음식점,보스골뱅이 치킨,경기도 하남시 대청로 50-1  백송한신아파트 상가동 1층 102호 (신장동), 031- 792-8155
일반음식점,장수곱창,경기도 하남시 하남대로787번길 31  1층 104호 (신장동),050 -7900-2324
일반음식점,방태 막국수(하남본점),경기도 하남시 미사대로 596  1층 (덕풍동),031 -796 -5266
일반음식점,꿀꿀돼지,경기도 하남시 더우개로 41  1층 (신장동),031 -793 -9258
일반음식점,추오정 남원추어탕,경기도 하남시 초광로 237  1층 (초이동),02  -428 -9293
일반음식점,오케이 짬뽕,경기도 하남시 덕풍서로 45-1 (덕풍동  휴먼시아꽃뫼마을 상가동 102호),031 -796 -2877
일반음식점,미사리 남원추어탕 본점,경기도 하남시 검단산로 349-43  1층 (창우동),031 -793 -9307
일반음식점,바른죽 하남신장점,경기도 하남시 신장로 93  1층 (신장동  우측일부),031 -794 -2622
일반음식점,사탄곱창,경기도 하남시 역말로36번길 35  1층 (덕풍동),0504-3142-2115
일반음식점,미사리 남원추어탕Ⅱ,경기도 하남시 검단산로 349-41  2층 (창우동), 031- 762-7476
일반음식점,임진강장어낭만포차,경기도 하남시 신장로 90  1층 (신장동),031 -795 -0572
일반음식점,우리식당,경기도 하남시 초광로67번길 41  1층 (광암동),02  -489 -3369
일반음식점,맷돌 순두부,경기도 하남시 학암로 45  지층 (감이동),02  -400 -3330
일반음식점,옛날 손만두,경기도 하남시 신장1로3번길 75  1층 (신장동),031 -791 -7825
일반음식점,죠스 떡볶이,경기도 하남시 신장로 151  1층 107호 (덕풍동),031 -795 -2255
일반음식점,급식 연구소,경기도 하남시 서하남로451번길 13-23  1층 (춘궁동),
일반음식점,고구려,경기도 하남시 덕풍동로 111-15 (덕풍동  105호 106호 107호),031 -792 -5408
일반음식점,명품스마일찹쌀꽈배기,경기도 하남시 신평로 75  1층 (신장동),031 -792 -9221
일반음식점,푸챠오 별관,경기도 하남시 덕풍북로 111  4층 (덕풍동),031 -796 -9488
일반음식점,맛닭꼬,경기도 하남시 신평로 84  1층 121호 (신장동),031 -796 -2292
일반음식점,웨더(weather),경기도 하남시 검단산로 228-8  나동 1층 (창우동),031 -796 -6188
일반음식점,진 감자탕 순대국,경기도 하남시 덕풍동로 113  1층 2호 (덕풍동  축협빌딩),031 -794 -0994
일반음식점,하남미소 명품한우,경기도 하남시 대청로 27  2층 (신장동), 031- 699-0002
일반음식점,본향,경기도 하남시 초광로108번길 5  1층 (광암동),  02-429 -8071
일반음식점,아띠분식,경기도 하남시 신장로 175  1층 (덕풍동),031 -791 -2267
일반음식점,옥탑방,경기도 하남시 하남대로 771  2층 (신장동),
일반음식점,빨간 지붕,경기도 하남시 하남대로776번길 43  지하1층  1층 (신장동),031 -791 -7189
일반음식점,어무이맛 양평해장국 하남점,경기도 하남시 월호로 32  1층 102호 (덕풍동),031 -791 -0042
일반음식점,가마로 강정,경기도 하남시 신장로 132  1층 (덕풍동), 031- 793-7292
일반음식점,니뽕내뽕,경기도 하남시 덕풍동로 111-21  1층 117  118호 (덕풍동),031 -791 -3100
일반음식점,나도미,경기도 하남시 신평로 39-1  1층 (덕풍동),031 -793 -5421
일반음식점,만두집,경기도 하남시 미사대로 672  1  2층 (신장동),031 -793 -9317
일반음식점,피아노,경기도 하남시 신장1로9번길 40  1층 (신장동),
일반음식점,호야,경기도 하남시 하남대로 843  1층 107호 (덕풍동  신정프라자),031 -795 -7933
일반음식점,땅스 부대찌개,경기도 하남시 신장로 160  1층 (덕풍동),031 -795 -7373
일반음식점,투썸 플레이스,경기도 하남시 덕풍동로 111-33  1층 101  102호 (덕풍동),031 -791 -9531
일반음식점,하남 양곱창,경기도 하남시 신장로154번길 69  1층 (덕풍동),031 -796 -1747
일반음식점,오병이어,경기도 하남시 하남대로105번길 8  1층 (상산곡동),031 -796 -7009
일반음식점,백채김치찌개 하남신장점,경기도 하남시 신장로 104  1층 117  118호 (신장동  성원상떼빌),031 -796 -2606
일반음식점,아초원,경기도 하남시 감일남로52번길 21-29  2층 (감일동),02  -449 -4490
일반음식점,예나분식,경기도 하남시 대청로 119-1  1층 115  116호 (창우동  부영상가),031 -796 -7717
일반음식점,지호한방삼계탕(오륜점),경기도 하남시 감일남로 18  1층 (감일동),02  -406 -3339
일반음식점,삼대돈카츠&만만주,경기도 하남시 미사강변대로226번안길 9  미사드림타워 107  108호 (망월동),031 -792 -8586
일반음식점,양파네 분식,경기도 하남시 천현로39번길 7  1층 (신장동  좌측끝),031 -792 -0239
일반음식점,막걸리총각 전처녀,경기도 하남시 신장로136번길 7  1층 4호 (덕풍동),031 -794 -7945
일반음식점,케이준치킨 덕풍점,경기도 하남시 하남대로861번길 5  1층 (덕풍동),031 -791 -7942
일반음식점,인정원,경기도 하남시 하남대로292번길 30  1층 (상산곡동),031 -793 -6164
일반음식점,궁가네 김밥  수제비,경기도 하남시 역말로 54  B동 1층 (덕풍동),070 -8872-0959
일반음식점,이은영 김밥,경기도 하남시 대청로116번길 59-1  꿈동산신안아파트 주상가동 지하층6호 7호 (창우동),031 -793 -5252
일반음식점,꿀삐 닭강정 하남덕풍점,경기도 하남시 신장로 157  1층 (덕풍동), 031- 792-0899
일반음식점,가장 맛있는 족발,경기도 하남시 신장로 107  1층 (신장동),031 -794 -5849
일반음식점,바불리 옛날왕만두,경기도 하남시 신장로 156  1층 111호 (덕풍동),
일반음식점,제이스 푸드,경기도 하남시 수리북로13번길 16  1층 (덕풍동),031 -792 -9918
일반음식점,오늘도 웃자(초이점),경기도 하남시 초광로 102  1층 (광암동),  02-3426-2233
일반음식점,강가네 닭한마리,경기도 하남시 덕풍동로 111-50  1층 116  117호 (덕풍동),031 -794 -3399
일반음식점,스시오지상,경기도 하남시 신평로55번길 22  1층 103호 (덕풍동  외 2필지),031 -791 -2234
일반음식점,청년냉쌈(하남직영점),경기도 하남시 대청로59번길 15-1  지하층 3  4호 (신장동  한국(아)상가),031 -795 -6633
일반음식점,제주세호해장국,경기도 하남시 검단산로 232  1층 (창우동),031 -791 -7967
일반음식점,다락방곱창,경기도 하남시 신평로55번길 22  1층 (덕풍동),070 -8221-7118
일반음식점,해조음 커피도,경기도 하남시 감일남로 16  3층 (감일동),02  -430 -6642
일반음식점,한앤둘 치킨점,경기도 하남시 신장1로9번길 55  1층 (신장동), 031- 795-5777
일반음식점,제주 선채향 미사직영점,경기도 하남시 신평로168번길 90  2동 1층 (신장동),031 -793 -0009
일반음식점,어게인,경기도 하남시 하남대로 779  지하1층 (신장동),031 -792 -9977
일반음식점,마르첼 에프엔씨,경기도 하남시 대성로95번길 83  1층 (춘궁동),031 -792 -5490
일반음식점,평산갈비,경기도 하남시 하남대로776번길 61-5  1층 (신장동),031 -794 -9330
일반음식점,전주집,경기도 하남시 천현로 73  1층 111  112호 (신장동  백조현대(아)116동상가),031 -792 -3829
일반음식점,함지박,경기도 하남시 춘궁로 94  1층 (하사창동),031 -793 -3313
일반음식점,흠커피,경기도 하남시 서하남로418번길 30  1층 (춘궁동),031 -795 -0168
일반음식점,티버즈 T ' Birds,경기도 하남시 하남대로784번길 8  1층 (신장동),070 -7607-4531
일반음식점,제니스,경기도 하남시 하남대로 780  5층 (신장동),
일반음식점,신참 떡볶이,경기도 하남시 하남대로 782  1층 (신장동),070 -8658-1423
일반음식점,감탄(하남풍산점),경기도 하남시 덕풍동로 111-10  A동 1층 108호 (덕풍동  트윈렉스1),031 -796 -5889
일반음식점,풀하우스 한식 야식,경기도 하남시 천현로 5-1  지하1층 (천현동),
일반음식점,시크릿,경기도 하남시 덕풍동로 111-10  2층 204호 (덕풍동  트윈렉스상가 1),031 -791 -9829
일반음식점,검단 소머리국밥,경기도 하남시 검단산로218번길 27  1층 (창우동),031 -796 -1259
일반음식점,오븐마루,경기도 하남시 덕풍동로 111-10  1층 118  119호 (덕풍동  트윈렉스상가1),031 -792 -1991
일반음식점,수니네,경기도 하남시 수리북로 33  1층 (덕풍동),031 -795 -9847
일반음식점,덕풍 손칼국수,경기도 하남시 신장로154번길 51  A동 1층 102호 (덕풍동),031 -795 -4228
일반음식점,집밥(한식부페),경기도 하남시 샘재로 37  2층 (교산동),031 -792 -2948
일반음식점,뽕사부,경기도 하남시 미사대로 572  1층 (덕풍동), 031- 793-0331
일반음식점,바니포차,경기도 하남시 역말로 29  1층 3호 (덕풍동),031 -794 -0744
일반음식점,하남 도래창 구이,경기도 하남시 수리북로 21  1층 107호 (덕풍동),031 -795 -3665
일반음식점,공가네 한우국밥 전문점,경기도 하남시 미사대로 572  1층 (덕풍동), 031- 796-3210
일반음식점,숲길 FORESTWAY(숲길 포레스트웨이),경기도 하남시 하남대로302번길 125  1층 (상산곡동),031 -794 -2238
일반음식점,명가 남원추어탕,경기도 하남시 하남대로 1037  1층 (풍산동),031 -791 -8905
일반음식점,리치,경기도 하남시 수리남로 4  2층 (덕풍동),031 -795 -9212
일반음식점,뜨돈 하남 성공 호수공원점,경기도 하남시 미사강변중앙로 165  강변 신성프라자 2층 201호 (망월동),031 -255 -5381
일반음식점,낭만찾기,경기도 하남시 신평로61번길 11  1층 (신장동),0317-9161-18
일반음식점,싱싱 생삼겹살,경기도 하남시 신평로 36  101  102호 (덕풍동  벽산블루밍아파트상가), 031- 791-2068
일반음식점,아.빠.찜,경기도 하남시 월호로 60  1층 (덕풍동),031 -793 -0019
일반음식점,플로스 flos,경기도 하남시 월호로 56  2층 (덕풍동),
일반음식점,장위동 유성집,경기도 하남시 덕풍로 71  1층 101  102호 (덕풍동),031 -793 -0610
일반음식점,제주덕구,경기도 하남시 덕풍로65번길 25  1층 101호 (덕풍동),031 -794 -5592
일반음식점,정 마구로야,경기도 하남시 덕풍북로251번길 20  1층 (덕풍동), 031- 793-8996
일반음식점,강변손두부,경기도 하남시 미사동로 105-1  1층 (미사동),031 -791 -6470
일반음식점,미사강변 곤드레밥집,경기도 하남시 미사동로 105  1층 (미사동),031 -792 -8551
일반음식점,불티나,경기도 하남시 수리남로 5  지하1층 (덕풍동),031 -795 -1907
일반음식점,원조마포 소금구이,경기도 하남시 덕풍동로 111-15  1층 (덕풍동  리치플러스 101호),070 -4133-5321
일반음식점,이모네,경기도 하남시 대성로299번길 32  1층 (덕풍동),070 -8118-0968
일반음식점,지코바 신장1호점,경기도 하남시 대청로 50-1  1층 5 6호 (신장동),031 -794 -9238
일반음식점,OSTERIA 308(오스테리아308),경기도 하남시 미사대로 520  현대지식산업센터 한강미사2차(25BL) 2층 DC02-022 DC02-023호 (덕풍동),070 -8834-6673
일반음식점,뚱이 순대국,경기도 하남시 하남대로776번길 55 (신장동),031 -793 -9582
일반음식점,조선옥,경기도 하남시 미사동로 93 (미사동 1층),
일반음식점,개성손만두,경기도 하남시 하남대로 416 (하산곡동 1층),031 -793 -5665
일반음식점,압구정 봉구비어,경기도 하남시 신장로 188 (덕풍동 1층),
일반음식점,송엘림치킨,경기도 하남시 수리북로 29 (덕풍동),031 -795 -1182
일반음식점,백년장어,경기도 하남시 수리북로 22 (덕풍동), 031- 796-7892
일반음식점,주양돈까스 나라,경기도 하남시 미사강변한강로334번길 20  1층 (망월동),  02- 428-5393
일반음식점,서경일식,경기도 하남시 초광로 281 (초이동 2층),  02- 444-9445
일반음식점,유촌,경기도 하남시 하남대로 990  로얄팰리스 테크노1차 1층 119 120호 (풍산동),031 -792 -9422
일반음식점,유정식당,경기도 하남시 수리북로 13-1 (덕풍동  390-7 (1층)),031 -793 -1511
일반음식점,대구 왕 뽈찜,경기도 하남시 하남대로 622 (천현동 (1층)),031 -792 -9524
일반음식점,삽교 막창,경기도 하남시 신장로 97-1 (신장동 (1층)),031 -793 -6092
일반음식점,홀려버린닭,경기도 하남시 덕풍서로 45  101호 (덕풍동  꽃뫼마을상가),031 -795 -7965
일반음식점,JJ카페,경기도 하남시 신장로 133-1  2층 (덕풍동),031 -795 -9322
일반음식점,언덕위의 오리집,경기도 하남시 신평로55번길 31  1층 101호 (덕풍동),031 -796 -5225
일반음식점,요기소 먹으면 돼지,경기도 하남시 신장1로 14-1 (신장동 (1층)),031 -795 -1795
일반음식점,싱싱오리 전문점,경기도 하남시 신장1로15번길 66  1층 (신장동),031 -792 -5269
일반음식점,어도회포차,경기도 하남시 신장로 197  1층 (덕풍동),031 -794 -7282
일반음식점,해장국포차,경기도 하남시 신장1로9번길 48  1층 (신장동),031 -792 -3221
일반음식점,붐 초밥,경기도 하남시 조정대로 150 (덕풍동 아이테코 지하1층 RB127호),031 -790 -4455
일반음식점,황금성,경기도 하남시 서하남로 555-5 (교산동 (1층)),031 -796 -8221
일반음식점,한솥도시락(하남아이테코점),경기도 하남시 조정대로 150 (덕풍동 아이테코 지하1층 RB108호),031 -790 -0650
일반음식점,하남아이테코 굴마을낙지촌,경기도 하남시 조정대로 150 (덕풍동 아이테코 지하1층 RB121호),031 -790 -1699
일반음식점,이도수두마리치킨,경기도 하남시 하남대로 791  1층 (신장동),031 -794 -1441
일반음식점,가배,경기도 하남시 월호로 44 (덕풍동 (1층)),031 -791 -6886
일반음식점,놀부 보쌈족발 & 놀부 부대찌개 하남점,경기도 하남시 조정대로 150 (덕풍동 아이테코 지하1층 RB131호),031 -790 -1551
일반음식점,제주흑돈,경기도 하남시 조정대로 150 (덕풍동 아이테코 지하1층 RB 129호),031 -790 -1789
일반음식점,황금한식뷔페,경기도 하남시 조정대로 150 (덕풍동 아파트형공장 아이테코 지하1층 RB125 126호),031 -790 -1376
일반음식점,(주)호수에프엔비,경기도 하남시 초이로92번길 16-22 (초이동 (1층)),02  -3401-6900
일반음식점,하남돈까스,경기도 하남시 조정대로 45  미사센텀비즈 1층 R146 R147호 (풍산동),031 -790 -0778
일반음식점,동근이숯불두마리치킨(하남풍산점),경기도 하남시 조정대로 150 (덕풍동 아파트형공장 ITECO 지하1층 RB107호),031 -790 -4440
일반음식점,썬더치킨(하남덕풍점),경기도 하남시 덕풍북로 70-1  휴먼시아꽃뫼마을1단지 상가동 1층 105호 (덕풍동),031 -794 -2292
일반음식점,궁,경기도 하남시 하남대로784번안길 6  1층 일부호 (신장동),031 -792 -8525
일반음식점,ECO커피숍,경기도 하남시 서하남로43번길 36 (감북동 (지하1층)),  02-475 -1736
일반음식점,파크프렌드(경정관람동식당),경기도 하남시 미사대로 505  1층 (미사동),031 -790 -8409
일반음식점,흰구름,경기도 하남시 서하남로451번길 11 (춘궁동 (1 2층)),031 -792 -0455
일반음식점,포차 탕탕,경기도 하남시 수리북로27번길 6 (덕풍동 (1층)),031 -795 -4111
일반음식점,나주개미집,경기도 하남시 학암로 52 (감이동 (1층)),02  -400 -8709
일반음식점,올때갈때,경기도 하남시 학암로 15  1층 (학암동),02  -408 -5355
일반음식점,육해공,경기도 하남시 수리북로 26 (덕풍동 (1층)),
일반음식점,소박사,경기도 하남시 서하남로48번길 15 (감북동 (1층)),   0-2473-8989
일반음식점,경포집,경기도 하남시 하남대로787번길 73 (신장동 외 3필지(1층)),031 -791 -0422
일반음식점,지호한방삼계탕 하남 직영점,경기도 하남시 하남대로 995 (풍산동  1 2층),031 -795 -9996
일반음식점,장수두부,경기도 하남시 학암로 15-1  1층 (학암동),
일반음식점,멸치국수,경기도 하남시 하남대로 795  나동 (신장동 (1층)),031 -796 -9986
일반음식점,박주부 돼지집,경기도 하남시 하남대로784번안길 5 (신장동),031 - 793-0188
일반음식점,도네누 하남점,경기도 하남시 신장로 103-1 (신장동),031 -8028-9893
일반음식점,한우궁딜리버리,경기도 하남시 수리북로 12-1 (덕풍동 (1층)),031 -793 -3357
일반음식점,마호가니,경기도 하남시 하남대로784번길 16 (신장동 1층),031 -791 -5438
일반음식점,방구리 순대국,경기도 하남시 감일로 15  나동 1층 (감일동),02  -407 -8884
일반음식점,피자마루,경기도 하남시 신평로 46 (신장동 1층), 031- 791-9900
일반음식점,옛날참숯왕소금구이,경기도 하남시 하남대로 703 (천현동),031 -796 -9232
일반음식점,파티파티출장부페,경기도 하남시 서하남로12번길 67 (감북동 외1필지 1층),  02-423 -5534
일반음식점,시골집,경기도 하남시 수리북로 5-3 (덕풍동 (1층)),031 -793 -8859
일반음식점,벌봉돈까스,경기도 하남시 하남대로 169 (상산곡동 (1층)),031 -795 -3863
일반음식점,한남쭈꾸미,경기도 하남시 하남대로 636 (천현동   452-7 (1층)),031 -792 -1600
일반음식점,920숙성회,경기도 하남시 하남대로801번길 25  1층 (신장동), 031- 796-6665
일반음식점,웰빙스낵,경기도 하남시 신장로 156 (덕풍동 601호),031 -793 -5962
일반음식점,경희 호프,경기도 하남시 신장1로 16 (신장동 1층),031 -793 -0340
일반음식점,자담치킨 하남신장점,경기도 하남시 대청로59번길 24  1층 101호 (신장동), 031- 793-9002
일반음식점,하남골 흑염소요리 전문점,경기도 하남시 샘재로 20 (교산동 1층),031 -793 -0172
일반음식점,간장게장 영광굴비,경기도 하남시 신장로136번길 24 (덕풍동 1층),031 -795 -7525
일반음식점,하남풍산점 굽네치킨,경기도 하남시 덕풍동로 111-10  트윈렉스1 A동 1층 113 114호 (덕풍동), 031- 792-9290
일반음식점,신안감자탕,경기도 하남시 대청로116번길 59  지층 29호 (창우동  신안아파트주상가), 031- 791- 947
일반음식점,갓갈비,경기도 하남시 신장로 130-4  1층 (덕풍동), 031- 794-5251
일반음식점,콩쥐팥칼국수,경기도 하남시 신장1로 31-1  지층 (신장동),031 -791 -7213
일반음식점,비에이치씨 미사역점,경기도 하남시 미사강변중앙로 161  미사파크뷰 1층 119호 120호 (망월동),031 -792 -9892
일반음식점,혹그집식당,경기도 하남시 대성로319번길 32  1층 (덕풍동),031 -793 -1008
일반음식점,권현숙의 미사리 팔당냉면 란주도삭면,경기도 하남시 서하남로 364 (춘궁동 (1층)),031 -793 -6869
일반음식점,카페 오마르,경기도 하남시 하남대로198번길 10 (상산곡동 외1필지(1층)),031 -793 -5484
일반음식점,60계 신장점,경기도 하남시 하남유니온로 70  상가동 1층 106호 (신장동  하남유니온시티에일린의뜰), 031- 793-0955
일반음식점,위니드밥(We need Bab),경기도 하남시 미사강변한강로 135  미사강변 스카이폴리스 다동 2층 239~244호 (망월동),0507-1496-0455
일반음식점,이진항,경기도 하남시 신장1로 36 (신장동 (1층)),031 -794 -9477
일반음식점,고골칼국수,경기도 하남시 고골로 286 (상사창동 (1층)),031 -794 -0163
일반음식점,육쌈냉면 하남점,경기도 하남시 신평로 62  1층 (신장동),031 -791 -2284
일반음식점,덕풍한돈한우정육식당,경기도 하남시 수리북로 30  1층 (덕풍동),031 - 794-4709
일반음식점,엄마손 돈가스,경기도 하남시 신장로136번길 24 (덕풍동 (1층)),031 -793 -7707
일반음식점,카페  오월,경기도 하남시 하남대로784번안길 3 (신장동 1층),031 -795 -9607
